,ACCURACY,AUCROC,AUCPR,Hidden_units,Learning_rate_ftrl,Learning_rate_adam,L1_regularization_strength,L2_regularization_strength
0,0.7324773731845927,0.8047708245032865,0.8569456865017637,120,0.00017648802958290254,4.830414225592772e-05,29.83824847753154,0.0010820952733776338
1,0.7766990291262136,0.8619835549520645,0.9150473210343766,4,2.3600822824165e-06,0.1,100.0,100.0
2,0.7156313310705923,0.8697096236002487,0.9179509722725099,43,1e-06,0.0007940468391792307,0.1174903805556813,100.0
3,0.7593338069303023,0.8619203592895759,0.9087698766512255,117,8.888279293180405e-05,0.00017156760464914685,20.12137878060967,0.05383120554476736
4,0.7924329728734181,0.87029416461446,0.9197470388447779,55,6.327521159323413e-06,0.027196600252232934,25.75532294913208,0.01872573656140842
