,ACCURACY,AUCROC,AUCPR,Hidden_units,Learning_rate_ftrl,Learning_rate_adam,L1_regularization_strength,L2_regularization_strength
0,0.9222707423580786,0.9502004287653334,0.9479681565847253,128,0.1,0.014530495141666015,100.0,0.001
1,0.9117903930131004,0.95952480147458,0.9702504847792387,14,0.0004308904211484295,0.0006372567458045385,0.5074967184312463,0.12823603568922057
2,0.9074235807860263,0.9504541753600326,0.9560907234257192,128,0.1,0.046743433049541754,100.0,0.002610449229269915
3,0.9126637554585153,0.9460815716421098,0.9424720730999827,128,0.1,0.008886016962560193,73.83097450340091,0.14290139856045328
4,0.888986013986014,0.9479500381388253,0.9570879812674694,24,0.0002674140715764678,0.04842143862301545,0.03165446762206833,0.762370431908249
