,ACCURACY,AUCROC,AUCPR,Hidden_units,Learning_rate_ftrl,Learning_rate_adam,L1_regularization_strength,L2_regularization_strength
0,0.9065502183406113,0.9496261227379319,0.9592734516178232,44,0.00012464562294481723,0.000982116806537669,0.001,100.0
1,0.9048034934497816,0.9388710362356043,0.9432234557543426,4,0.006182900210615136,0.1,100.0,0.0033173275237908116
2,0.8995633187772926,0.9395874325610916,0.9457411580989418,128,0.00042319334690536943,0.00031962193366112077,0.001,0.001
3,0.8995633187772926,0.9301657170804829,0.9381589751388892,28,3.5193271844729066e-05,0.0002767099777764123,22.20311152900609,66.31188996596073
4,0.881993006993007,0.9216521123436393,0.929135065319213,16,2.6103765866519797e-05,0.002099361083886942,0.3961580763782236,0.38522732921749986
