,ACCURACY,AUCROC,AUCPR,Hidden_units,Learning_rate_ftrl,Learning_rate_adam,L1_regularization_strength,L2_regularization_strength
0,0.7906230267312144,0.8641441787999586,0.9151832918418876,4,4.80760875666143e-05,0.04138521325582457,100.0,100.0
1,0.8180598310837477,0.8904117241450185,0.9322254602352633,104,7.024696925845384e-06,0.005079148329710422,0.0020340819991629365,61.16579376486308
2,0.8114031625753151,0.8891455518364223,0.9318697334068432,51,1.0410899375112199e-06,0.0004024638137478982,5.493588109615625,0.002979118797205958
3,0.7999842134343673,0.883435633979447,0.9277093376038921,87,1.3821710088815865e-06,0.00015058647558062257,26.239026382342473,0.012724264640364436
4,0.8092719762149078,0.8831346658991653,0.9281077809309182,128,6.9499188015572e-05,0.001124132382947767,100.0,100.0
